id_oferty,dzielnica,metraz_m2,liczba_pokoi,pietro,rok_budowy,ma_balkon,ma_miejsce_parkingowe,odleglosc_od_centrum_km,cena_pln,cena_pln_per_m2,cena_pln_capped,cena_pln_log
11524,Białołęka,37.7,3,2,1999,True,True,4.22,512860.0,13603.713527851458,512860.0,13.147760132272232
11525,Mokotów,46.8,2,9,2015,False,False,3.84,917141.0,19597.029914529914,917141.0,13.729017592030955
11526,Bielany,24.1,1,8,2014,True,False,3.19,364234.0,15113.443983402489,364234.0,12.805554542701618
11527,Śródmieście,55.3,2,9,2003,False,False,8.27,1176186.0,21269.186256781195,1176186.0,13.977788408404829
11528,Praga-Południe,74.9,4,2,2014,False,False,3.51,1127493.0,15053.311081441921,1127493.0,13.93550802883705
11529,Ochota,35.0,2,7,1974,True,True,5.51,544654.0,15561.542857142857,544654.0,13.207907845675926
11530,Mokotów,88.4,5,1,1958,False,True,5.36,1236972.0,13992.895927601809,1236972.0,14.028177824135604
11531,Wilanów,66.2,4,2,2018,True,False,3.37,1257776.0,18999.63746223565,1257776.0,14.044856435028342
11532,Ochota,77.7,5,1,1961,False,False,3.45,1175808.0,15132.664092664092,1175808.0,13.977466979283983
11533,Śródmieście,40.5,3,0,1979,True,False,2.2,850744.0,21006.024691358023,850744.0,13.653867715178675
11534,Wola,73.8,5,1,2009,True,False,9.45,1157295.0,15681.504065040652,1157295.0,13.96159680750945
11535,Wola,31.0,2,7,1991,True,False,7.61,547106.0,17648.58064516129,547106.0,13.212399674705946
11536,Mokotów,74.6,4,8,2019,True,False,5.33,1456574.0,19525.120643431637,1456574.0,14.191598347361762
11537,Targówek,58.8,3,1,1983,True,False,3.02,611553.0,10400.561224489797,611553.0,13.32375853765121
11538,Śródmieście,67.2,3,6,1952,True,True,8.49,1077479.0,16033.913690476189,1077479.0,13.890135539302854
11539,Śródmieście,29.1,2,4,1983,False,True,7.89,583681.0,20057.766323024054,583681.0,13.277111592957267
11540,Bemowo,35.3,2,2,2002,True,False,11.81,530173.0,15019.065155807366,530173.0,13.180960533535824
11541,Targówek,68.1,4,8,1989,True,True,8.77,1105215.0,16229.295154185023,1105215.0,13.915551348944343
11542,Bielany,34.1,2,5,2000,True,True,2.96,542473.0,15908.299120234604,542473.0,13.20389543698097
11543,Bielany,65.2,4,10,2019,True,True,3.94,1165710.0,17878.987730061348,1165710.0,13.968841759253554
11544,Praga-Południe,24.9,1,0,2020,True,False,12.17,300587.0,12071.767068273093,300587.0,12.6134958353445
11545,Ursynów,73.7,4,4,1981,False,True,2.43,980375.0,13302.238805970148,980375.0,13.795691450532297
11546,Wola,27.9,2,6,1995,False,False,7.13,341777.0,12250.071684587814,341777.0,12.7419166824663
11547,Wilanów,67.2,3,3,2001,True,True,8.69,1268594.0,18877.886904761905,1268594.0,14.053420546821494
11548,Bielany,68.8,4,7,2022,True,True,8.54,1224641.0,17800.01453488372,1224641.0,14.018159114351143
11549,Targówek,39.7,3,9,2024,True,True,2.51,696870.0,17553.400503778335,696870.0,13.454355593703834
11550,Śródmieście,67.8,3,4,1978,True,True,5.32,1381783.0,20380.2802359882,1381783.0,14.138885975870068
11551,Wilanów,60.7,4,8,2011,True,False,2.5,1302397.0,21456.293245469522,1302397.0,14.079717738602698
11552,Bielany,43.1,2,8,1989,False,True,3.93,800448.0,18571.879350348026,800448.0,13.59292809920819
11553,Śródmieście,32.8,2,8,1951,True,True,5.64,529855.0,16154.115853658537,529855.0,13.180360550498477
11554,Bielany,18.0,1,0,1951,False,False,9.07,111413.0,6189.611111111111,199597.62,11.62100827182865
11555,Wola,62.7,4,1,1995,True,False,8.32,986028.0,15726.124401913876,986028.0,13.801441044916961
11556,Ochota,20.6,2,2,1997,True,True,6.21,370857.0,18002.76699029126,370857.0,12.823574518996207
11557,Bielany,57.1,4,3,1953,True,True,5.19,554385.0,9709.019264448336,554385.0,13.225616474013728
11558,Targówek,49.2,3,9,2009,True,False,6.31,721276.0,14660.081300813008,721276.0,13.48877853111244
11559,Bielany,69.9,4,8,1983,True,False,6.93,852964.0,12202.632331902718,852964.0,13.656473793979005
11560,Ursynów,48.4,2,9,2001,False,True,4.72,775097.0,16014.400826446281,775097.0,13.560744751954056
11561,Wilanów,47.8,3,5,1983,True,False,0.5,782743.0,16375.376569037659,782743.0,13.570560973876617
11562,Wilanów,71.1,4,0,1971,False,True,3.79,1057375.0,14871.659634317863,1057375.0,13.871300925344135
11563,Wola,62.4,3,11,1991,True,True,5.64,948608.0,15202.051282051283,948608.0,13.762751980046644
11564,Targówek,62.0,4,8,1978,True,False,8.63,752797.0,12141.887096774193,752797.0,13.531552210501637
11565,Bemowo,65.3,3,5,2000,True,False,4.02,881716.0,13502.542113323125,881716.0,13.689626421823801
11566,Targówek,21.2,1,3,1975,True,True,3.65,281769.0,13290.990566037737,281769.0,12.548846414298419
11567,Wilanów,71.6,3,3,1998,True,False,0.86,1362952.0,19035.64245810056,1362952.0,14.125164227325506
11568,Ursynów,68.5,4,2,1970,True,True,5.96,819249.0,11959.839416058394,819249.0,13.616144566561061
11569,Ochota,32.6,2,6,2008,True,True,5.96,568410.0,17435.889570552146,568410.0,13.250600027586438
11570,Wola,49.6,3,2,2012,True,True,2.08,991680.0,19993.548387096773,991680.0,13.807156761970814
11571,Bemowo,54.1,3,1,1965,True,True,8.25,748060.0,13827.356746765248,748060.0,13.525239804433667
11572,Ursynów,52.0,3,9,1995,True,False,5.57,870333.0,16737.173076923078,870333.0,13.676632325002904
11573,Ursynów,62.3,3,7,1961,True,False,2.42,703945.0,11299.277688603532,703945.0,13.464456927652781
11574,Mokotów,86.5,5,3,2004,False,True,4.3,1621836.0,18749.549132947977,1621836.0,14.299070015389464
11575,Wola,78.8,5,7,1980,True,False,5.19,912811.0,11583.895939086295,912811.0,13.72428522380643
11576,Targówek,26.1,2,0,1999,False,False,3.1,369498.0,14157.011494252873,369498.0,12.819903313006785
11577,Śródmieście,68.7,4,4,1999,True,False,11.46,1394714.0,20301.51382823872,1394714.0,14.148200651290027
11578,Ochota,84.2,4,8,2021,True,False,3.5,1146882.0,13620.926365795724,1146882.0,13.952558385677582
11579,Śródmieście,63.5,3,0,2001,True,True,1.42,1494371.0,23533.40157480315,1494371.0,14.21721660966448
11580,Targówek,79.0,4,10,2003,False,False,2.24,942527.0,11930.721518987342,942527.0,13.756320906085834
11581,Targówek,99.3,6,3,1991,True,False,6.73,1167099.0,11753.262839879155,1167099.0,13.970032597400445
11582,Wola,77.5,5,5,2022,False,False,8.32,1201534.0,15503.664516129033,1201534.0,13.999110463988233
11583,Targówek,60.5,4,9,2013,True,False,6.7,815983.0,13487.322314049587,815983.0,13.612150025910871
11584,Wilanów,78.0,4,7,1982,True,True,8.11,1433706.0,18380.846153846152,1433706.0,14.175773955694366
11585,Mokotów,58.2,4,2,2017,True,False,3.99,1068463.0,18358.470790378007,1068463.0,13.881732661082031
11586,Bemowo,55.5,3,4,1993,True,True,1.07,795368.0,14330.954954954956,795368.0,13.586561436895137
11587,Targówek,47.3,3,6,2016,True,True,17.16,564608.0,11936.744186046511,564608.0,13.243888735163319
11588,Śródmieście,89.4,5,0,2016,True,True,6.93,2066993.0,23120.72706935123,2066993.0,14.541605935902073
11589,Targówek,37.0,2,6,1974,True,False,4.7,426642.0,11530.864864864865,426642.0,12.963702876939243
11590,Mokotów,88.7,5,11,2009,False,True,5.65,1533065.0,17283.7091319053,1533065.0,14.242780209764778
11591,Wilanów,66.0,4,10,1983,True,False,16.7,921622.0,13963.969696969696,921622.0,13.733891525209575
11592,Wilanów,24.2,2,7,1983,False,True,3.18,2897825.65424047,119744.86174547397,2101934.039999999,14.879471584421726
11593,Bielany,63.1,4,7,1983,True,False,4.82,709483.0,11243.78763866878,709483.0,13.472293224235637
11594,Wilanów,18.0,1,8,2011,True,True,8.65,356852.0,19825.11111111111,356852.0,12.785079211257528
11595,Bielany,68.8,5,5,1977,False,False,5.68,923024.0,13416.046511627908,923024.0,13.735411598708646
11596,Ursynów,74.5,5,11,1950,False,False,1.44,818691.0,10989.140939597315,818691.0,13.615463223727692
11597,Ochota,42.0,3,5,2010,False,True,14.29,680801.0,16209.547619047618,680801.0,13.431026793957315
11598,Praga-Południe,585.187340781095,3,1,1972,True,True,14.51,614202.0,1049.5818299489815,614202.0,13.328080771379405
11599,Wilanów,98.0,6,2,1965,True,False,7.13,1262427.0,12881.908163265307,1262427.0,14.048547408802426
11600,Bemowo,43.9,3,3,1978,True,False,18.47,354824.0,8082.551252847381,354824.0,12.779379989167458
11601,Białołęka,31.7,2,3,1989,True,False,5.93,414447.0,13074.03785488959,414447.0,12.93470279333545
11602,Ursynów,87.6,5,7,1996,True,True,6.6,1444293.0,16487.363013698632,1444293.0,14.18313117881905
11603,Wilanów,98.2,5,0,1957,False,False,0.65,1675802.0,17065.19348268839,1675802.0,14.33180301134948
11604,Ochota,55.1,1,9,2023,False,True,5.35,1032568.0,18739.891107078038,1032568.0,13.847560429671594
11605,Bielany,77.3,4,3,2010,True,False,6.15,1114734.0,14420.879689521345,1114734.0,13.924127266467368
11606,Śródmieście,84.5,4,10,1985,True,False,10.91,1552202.0,18369.254437869822,1552202.0,14.255185770140933
11607,Białołęka,38.7,3,11,1985,False,True,5.35,472683.0,12214.031007751937,472683.0,13.066182368101845
11608,Ochota,44.3,2,10,1994,True,False,4.58,659568.0,14888.668171557563,659568.0,13.399341870382417
11609,Ochota,82.1,4,10,2005,True,False,2.78,1298099.0,15811.193666260659,1298099.0,14.076412214881087
11610,Wilanów,92.1,5,3,1969,True,False,3.1,1225461.0,13305.765472312705,1225461.0,14.018828473717615
11611,Ursynów,67.4,3,0,1974,True,True,1.93,932640.0,13837.388724035607,932640.0,13.745775625503883
11612,Białołęka,35.6,2,2,2018,False,True,5.85,496262.0,13939.943820224718,496262.0,13.114861307113967
11613,Wola,98.7,6,4,1980,True,False,6.91,1030060.0,10436.27152988855,1030060.0,13.845128581753158
11614,Praga-Południe,43.3,3,5,1989,True,True,6.34,551867.0,12745.196304849886,551867.0,13.221064166228208
11615,Wola,47.6,2,8,2018,True,True,4.0,996189.0,20928.340336134454,996189.0,13.811693281425987
11616,Białołęka,62.5,3,8,2007,False,False,6.06,893797.0,14300.752,893797.0,13.70323507784193
11617,Wola,89.2,4,8,1987,False,True,6.33,1318906.0,14785.941704035875,1318906.0,14.092313921253073
11618,Wilanów,73.8,4,10,2008,True,False,5.52,1298522.0,17595.149051490516,1298522.0,14.076738022673547
11619,Mokotów,64.1,4,0,1953,True,True,6.04,851791.0,13288.471138845554,851791.0,13.65509764455112
11620,Bielany,65.2,4,11,2011,True,True,5.45,988214.0,15156.65644171779,988214.0,13.803655564392125
11621,Mokotów,56.0,3,8,1997,True,False,14.8,894453.0,15972.375,894453.0,13.703968755231275
11622,Targówek,67.3,4,7,2015,True,False,2.75,1144820.0,17010.69836552749,1144820.0,13.950758850871646
11623,Wola,18.0,2,1,2022,True,False,10.89,249069.0,13837.166666666666,249069.0,12.425489260436748
11624,Targówek,48.5,3,10,2021,True,False,0.87,686789.0,14160.59793814433,686789.0,13.439783847619898
11625,Śródmieście,60.3,3,0,2020,True,False,9.27,1113768.0,18470.44776119403,1113768.0,13.92326031710537
11626,Bemowo,29.7,1,0,1998,True,True,3.39,461794.0,15548.619528619529,461794.0,13.042876348645997
11627,Śródmieście,63.5,3,11,1988,False,True,8.4,1175307.0,18508.771653543306,1175307.0,13.977040798870519
11628,Białołęka,50.5,3,5,1995,True,True,2.78,729216.0,14439.920792079209,729216.0,13.499726634734863
11629,Ochota,93.6,6,8,2009,True,False,7.82,1553522.0,16597.457264957266,1553522.0,14.256035812984045
11630,Bielany,89.6,5,6,2019,False,True,3.25,1537413.0,17158.62723214286,1537413.0,14.245612342139042
11631,Wola,44.8,2,4,1975,True,True,10.61,530256.0,11836.07142857143,530256.0,13.181117073659925
11632,Ursynów,51.7,3,10,2021,True,False,4.1,857115.0,16578.626692456477,857115.0,13.661328544312783
11633,Bemowo,53.4,3,1,2015,True,True,5.44,732948.0,13725.61797752809,732948.0,13.5048314013677
11634,Praga-Południe,45.1,3,0,2024,True,True,0.5,897053.0,19890.31042128603,897053.0,13.706871339897843
11635,Praga-Południe,59.3,3,1,2019,True,False,2.94,864463.0,14577.79089376054,864463.0,13.669864940670449
11636,Praga-Południe,38.3,3,0,1982,True,True,11.71,377345.0,9852.349869451698,377345.0,12.840917817418326
11637,Wola,30.1,1,2,1965,False,False,3.23,383742.0,12748.90365448505,383742.0,12.857728336674828
11638,Praga-Południe,68.7,4,5,1966,True,False,2.28,837831.0,12195.502183406114,837831.0,13.638572882038986
11639,Wilanów,68.8,3,7,1983,True,True,7.69,1253465.0,18218.968023255813,1253465.0,14.041423072159969
11640,Mokotów,37.3,2,2,2004,True,False,5.92,716407.0,19206.62198391421,716407.0,13.482005116052184
11641,Bemowo,74.7,4,9,2015,True,True,17.83,976853.0,13077.014725568943,976853.0,13.79209248280589
11642,Mokotów,41.1,2,8,2020,True,False,3.85,765084.0,18615.182481751825,765084.0,13.547742217747402
11643,Ochota,60.6,3,9,2005,True,False,6.87,1005537.0,16593.019801980197,1005537.0,13.82103327962395
11644,Bemowo,73.0,4,4,1951,True,False,7.72,843196.0,11550.630136986301,843196.0,13.644955898888142
11645,Mokotów,54.3,2,6,1973,True,False,3.31,850946.0,15671.197053406999,850946.0,13.654105125945076
11646,Bemowo,65.0,3,7,1964,False,True,17.5,712454.0,10960.83076923077,712454.0,13.476472031235662
11647,Ochota,43.6,3,2,1988,True,True,5.25,657032.0,15069.54128440367,657032.0,13.39548952451585
11648,Targówek,50.7,3,1,1998,False,False,1.89,659412.0,13006.153846153846,659412.0,13.399105324317759
11649,Wilanów,50.5,3,1,1957,True,True,0.75,687481.0,13613.485148514852,687481.0,13.440790926361931
11650,Wola,38.6,2,4,1987,True,True,6.65,708165.0,18346.24352331606,708165.0,13.470433808470474
11651,Wola,51.1,3,0,1973,False,True,2.73,749031.0,14658.140900195694,749031.0,13.526536985218236
11652,Praga-Południe,20.9,1,1,2006,True,False,11.75,301588.0,14430.047846889953,301588.0,12.616820442302272
11653,Wilanów,44.2,1,8,1995,True,True,7.0,766520.0,17342.0814479638,766520.0,13.549617374178982
11654,Śródmieście,48.7,3,6,1997,True,False,1.53,1085319.0,22285.811088295686,1085319.0,13.897385432348711
11655,Praga-Południe,49.4,3,5,1993,True,True,4.37,705956.0,14290.607287449393,705956.0,13.467309608104921
11656,Białołęka,49.7,3,8,2022,True,True,5.97,693812.0,13960.0,693812.0,13.44995775073054
11657,Wilanów,53.6,2,6,1976,False,False,5.35,850917.0,15875.317164179103,850917.0,13.654071045686063
11658,Mokotów,65.5,2,10,1999,True,True,9.27,1253687.0,19140.25954198473,1253687.0,14.041600165390445
11659,Bemowo,74.2,4,4,2011,False,False,5.48,1245945.0,16791.711590296494,1245945.0,14.0354056387066
11660,Śródmieście,40.7,2,8,2001,True,True,2.33,1010147.0,24819.33660933661,1010147.0,13.825607412735755
11661,Wilanów,28.5,1,5,2021,True,True,4.29,561020.0,19684.912280701756,561020.0,13.23751361695931
11662,Ochota,32.1,1,5,1989,True,True,5.59,444234.0,13839.065420560748,444234.0,13.004108980674767
11663,Białołęka,44.3,4,10,1995,False,False,6.1,590293.0,13324.898419864561,590293.0,13.288375996853897
11664,Ochota,47.3,2,3,1963,False,False,2.56,540537.0,11427.843551797041,540537.0,13.200320218862995
11665,Wola,38.1,2,11,2004,True,False,6.27,659627.0,17313.044619422573,659627.0,13.399431318736285
11666,Wola,26.5,1,0,1982,True,True,3.17,450276.0,16991.54716981132,450276.0,13.017618227925448
11667,Praga-Południe,45.0,1,4,1971,True,False,8.63,583555.0,12967.888888888889,583555.0,13.276895698682937
11668,Mokotów,59.0,3,10,2000,True,False,9.91,979057.0,16594.186440677968,979057.0,13.794346163884443
11669,Śródmieście,68.1,4,8,2000,True,False,7.26,1370553.0,20125.59471365639,1370553.0,14.130725595626972
11670,Bielany,42.7,2,7,1961,False,False,8.86,578162.0,13540.093676814988,578162.0,13.267611114818452
11671,Białołęka,45.9,2,7,2009,True,False,7.59,638841.0,13918.1045751634,638841.0,13.367412441439692
11672,Białołęka,34.6,2,4,2005,True,True,4.47,519041.0,15001.184971098266,519041.0,13.159740083729277
11673,Wilanów,54.3,3,11,1974,True,False,2.57,837797.0,15429.042357274402,837797.0,13.638532300287638
11674,Praga-Południe,36.3,1,8,1996,True,False,6.43,406580.0,11200.550964187329,406580.0,12.915538450112589
11675,Wola,67.6,4,2,2010,True,False,6.59,1106693.0,16371.198224852073,1106693.0,13.916887750714732
11676,Praga-Południe,18.0,1,2,1999,True,True,6.99,211636.0,11757.555555555555,211636.0,12.262627821903427
11677,Bemowo,47.1,2,0,1990,False,True,3.98,645014.0,13694.56475583864,645014.0,13.37702885132145
11678,Wilanów,61.6,4,8,1985,True,True,12.55,1050790.0,17058.27922077922,1050790.0,13.865053771853912
11679,Wilanów,59.0,4,5,2004,True,True,8.1,1193711.0,20232.389830508473,1193711.0,13.99257833780968
11680,Śródmieście,114.2,6,1,2022,True,True,7.06,2688627.0,23543.143607705777,2101934.039999999,14.804541584290098
11681,Mokotów,62.7,3,7,2008,True,False,1.85,1450848.0,23139.521531100476,1450848.0,14.187659460289797
11682,Targówek,473.49199483431875,1,11,1961,True,False,1.98,436705.0,922.3070395367697,436705.0,12.987015478788473
11683,Ursynów,52.9,3,8,1995,False,False,9.1,685107.0,12950.982986767485,685107.0,13.43733176905024
11684,Ursynów,18.0,1,8,2019,True,False,6.29,317163.0,17620.166666666668,317163.0,12.667174269237693
11685,Wilanów,53.2,3,1,1964,False,True,7.47,742730.0,13961.090225563908,742730.0,13.518089212385076
11686,Praga-Południe,36.7,2,1,2024,True,False,8.41,531202.0,14474.1689373297,531202.0,13.182899524718774
11687,Bemowo,75.1,5,6,2022,True,True,5.92,1208763.0,16095.37949400799,1208763.0,14.005108907895599
11688,Śródmieście,42.9,2,10,1962,False,False,2.2,662135.0,15434.382284382285,662135.0,13.403226251886101
11689,Bielany,52.4,3,3,2021,True,True,2.07,965176.0,18419.3893129771,965176.0,13.780066783190907
11690,Ursynów,41.0,1,0,1988,False,True,6.92,577712.0,14090.536585365853,577712.0,13.266832484545422
11691,Śródmieście,93.3,6,7,2017,True,True,15.36,1899998.0,20364.394426580922,1899998.0,14.457363917820741
11692,Wilanów,47.9,2,1,1992,True,False,3.26,850490.0,17755.53235908142,850490.0,13.653569108751482
11693,Mokotów,95.3,5,2,1994,False,True,3.08,1563053.0,16401.39559286464,1563053.0,14.262152157751151
11694,Ochota,72.9,4,4,2006,False,True,1.3,1456185.0,19975.102880658436,1456185.0,14.19133124683253
11695,Bemowo,65.6,4,2,2013,True,False,4.02,1027449.0,15662.332317073173,1027449.0,13.842590562368017
11696,Wola,63.1,3,6,1955,True,False,9.94,734504.0,11640.316957210776,734504.0,13.506952081924839
11697,Śródmieście,63.7,4,6,2003,True,True,3.51,1369615.0,21501.020408163266,1369615.0,14.13004096654437
11698,Mokotów,18.0,1,1,1973,False,False,4.15,300150.0,16675.0,300150.0,12.612040960341938
11699,Bielany,48.9,3,6,1987,True,False,8.03,688460.0,14078.936605316974,688460.0,13.442213950666291
11700,Targówek,73.6,4,10,1987,False,True,1.25,994644.0,13514.184782608696,994644.0,13.810141168558607
11701,Wola,53.9,3,5,1995,True,False,11.2,676070.0,12543.042671614101,676070.0,13.42405337909568
11702,Wilanów,24.1,1,9,1986,True,True,2.7,513390.0,21302.489626556016,513390.0,13.148793017074636
11703,Targówek,53.8,3,8,1965,True,False,7.17,545554.0,10140.408921933085,545554.0,13.209558904104027
11704,Bielany,92.5,5,8,1969,True,False,2.43,1082942.0,11707.481081081081,1082942.0,13.89519289301909
11705,Mokotów,82.4,5,1,1955,False,False,2.13,1118056.0,13568.640776699029,1118056.0,13.927102915297368
11706,Ursynów,53.6,3,6,1996,True,False,6.77,795195.0,14835.727611940298,795195.0,13.586343904130763
11707,Targówek,75.9,5,4,2022,False,True,3.73,1134942.0,14953.122529644268,1134942.0,13.942092987372243
11708,Wilanów,46.9,2,5,1966,True,True,12.39,438563.0,9351.023454157783,438563.0,12.991261032253867
11709,Wola,18.0,1,0,2022,True,False,3.67,339538.0,18863.222222222223,339538.0,12.735344094199187
11710,Praga-Południe,34.7,1,6,2011,False,False,9.05,483904.0,13945.360230547549,483904.0,13.089643885441399
11711,Białołęka,89.4,5,5,2006,True,True,8.92,1061198.0,11870.223713646532,1061198.0,13.87490995891584
11712,Śródmieście,49.0,3,3,2006,True,False,7.56,1124320.0,22945.30612244898,1124320.0,13.932689855852127
11713,Ursynów,49.6,2,0,2016,True,True,4.44,933228.0,18815.080645161288,933228.0,13.746405894514549
11714,Targówek,48.4,3,8,1965,False,True,6.04,575821.0,11897.128099173555,575821.0,13.263553864141327
11715,Ochota,96.9,5,3,1998,False,False,3.48,1323959.0,13663.1475748194,1323959.0,14.096137803542351
11716,Śródmieście,90.8,5,1,2009,True,True,4.28,2199874.0,24227.687224669604,2101934.039999999,14.603911098532512
11717,Praga-Południe,103.8,6,7,2003,False,False,7.61,1347326.0,12980.019267822736,1347326.0,14.1136331876233
11718,Bielany,51.5,3,1,2016,True,True,4.4,849737.0,16499.747572815533,849737.0,13.652683345658119
11719,Białołęka,61.5,3,4,1961,True,True,7.29,751195.0,12214.552845528455,751195.0,13.529421882048382
11720,Mokotów,21.6,1,10,2009,False,False,6.4,348844.0,16150.185185185184,348844.0,12.76238297645687
11721,Praga-Południe,87.5,5,5,2000,True,False,1.44,1210191.0,13830.754285714285,1210191.0,14.006289582670902
11722,Praga-Południe,29.3,2,10,1989,False,True,9.79,326256.0,11135.017064846415,326256.0,12.695440693327562
11723,Bielany,59.8,4,7,1986,True,True,1.66,864952.0,14464.08026755853,864952.0,13.670430449177687
11724,Bemowo,30.9,2,10,2005,True,True,4.7,479754.0,15526.019417475729,479754.0,13.081030835910477
11725,Bielany,42.0,1,0,2019,True,False,7.85,607263.0,14458.642857142857,607263.0,13.316718901353706
11726,Bemowo,36.6,2,0,1997,True,False,4.21,506622.0,13842.131147540984,506622.0,13.135522416229751
11727,Bemowo,41.6,2,11,2016,False,False,8.38,628882.0,15117.35576923077,628882.0,13.351700508841708
11728,Ursynów,43.1,3,3,1991,True,True,1.57,802739.0,18625.034802784223,802739.0,13.59578615469572
11729,Ursynów,42.9,1,4,1964,True,True,10.13,449274.0,10472.587412587412,449274.0,13.015390451400222
11730,Wola,73.3,5,8,1959,True,False,6.91,1113965.0,15197.339699863574,1113965.0,13.923437178357283
11731,Targówek,30.7,2,10,1958,True,False,8.65,338595.0,11029.153094462541,338595.0,12.73256293526231
11732,Targówek,59.9,3,6,1989,False,False,2.26,664276.0,11089.749582637729,664276.0,13.406454510142611
11733,Wilanów,81.8,5,6,1986,True,False,2.65,1386520.0,16950.122249388754,1386520.0,14.142308289974478
11734,Mokotów,43.7,4,7,2010,True,True,8.47,819750.0,18758.58123569794,819750.0,13.61675591459026
11735,Targówek,39.2,3,4,2012,False,False,2.07,445552.0,11366.122448979591,445552.0,13.007071486269236
11736,Ursynów,49.9,3,4,1958,True,False,8.41,564318.0,11308.977955911823,564318.0,13.243374973424078
11737,Wola,81.0,5,0,1977,False,False,0.5,1282598.0,15834.543209876543,1282598.0,14.064399046030292
11738,Wola,59.3,3,8,1981,True,True,2.48,935327.0,15772.799325463744,935327.0,13.748652548893178
11739,Bemowo,43.3,2,5,2000,True,True,12.39,488858.0,11290.023094688222,488858.0,13.09982938331973
11740,Wilanów,65.6,3,8,1969,False,True,4.25,1073438.0,16363.384146341465,1073438.0,13.886378071211842
11741,Bielany,30.7,1,2,1968,True,False,4.74,476782.0,15530.358306188926,476782.0,13.07481673973523
11742,Mokotów,70.0,3,4,2022,True,True,1.32,1440728.0,20581.82857142857,1440728.0,14.180659793450884
11743,Bemowo,64.0,4,1,2015,True,True,7.39,942323.0,14723.796875,942323.0,13.756104443466173
11744,Bielany,48.2,2,9,1973,True,False,8.27,554775.0,11509.854771784232,554775.0,13.226319707655112
11745,Targówek,36.6,2,4,1991,True,True,2.78,602305.0,16456.42076502732,602305.0,13.308520900795244
11746,Wilanów,35.5,2,7,1988,False,True,5.13,530215.0,14935.633802816901,530215.0,13.181039749673324
11747,Bemowo,66.8,4,10,2014,True,True,3.07,1201031.0,17979.505988023953,1201031.0,13.998691745170111
11748,Śródmieście,82.0,4,1,1998,True,True,13.96,1513459.0,18456.817073170732,1513459.0,14.229908978287263
11749,Targówek,41.0,4,7,1967,False,True,3.72,457695.0,11163.292682926829,457695.0,13.033960487254626
11750,Bielany,65.1,4,3,2011,True,False,2.89,905629.0,13911.351766513058,905629.0,13.716386113090842
11751,Mokotów,18.0,1,9,1991,True,False,5.92,285778.0,15876.555555555555,285778.0,12.562974063821654
11752,Bielany,42.1,2,9,1980,False,False,1.0,489987.0,11638.646080760094,489987.0,13.10213617999101
11753,Bemowo,54.3,3,0,1989,False,True,9.82,651086.0,11990.534069981584,651086.0,13.3863985528146
11754,Bemowo,35.0,1,4,1997,True,False,2.68,379405.0,10840.142857142857,379405.0,12.846362150801863
11755,Praga-Południe,34.4,1,0,1987,True,True,5.18,379659.0,11036.598837209303,379659.0,12.847031394344533
11756,Mokotów,40.3,2,6,1978,True,True,1.23,735496.0,18250.521091811417,735496.0,13.50830174015739
11757,Ochota,61.4,3,7,1991,True,False,5.11,1039861.0,16935.84690553746,1039861.0,13.85459857000546
11758,Targówek,50.9,3,2,1953,True,True,12.31,747856.0,14692.652259332024,747856.0,13.524967062209475
11759,Wola,18.0,1,2,2013,False,True,0.93,368866.0,20492.555555555555,368866.0,12.818191424446525
11760,Mokotów,18.0,2,6,1972,False,False,6.86,235698.0,13094.333333333334,235698.0,12.370310846233847
11761,Wola,41.6,2,3,1957,False,False,3.31,415517.0,9988.389423076922,415517.0,12.937281213638938
11762,Mokotów,65.1,4,2,2007,True,True,11.34,1171777.0,17999.646697388634,1171777.0,13.974032811381678
11763,Mokotów,18.0,1,7,2013,False,True,2.47,311908.0,17328.222222222223,311908.0,12.650466757581958
11764,Bielany,44.0,2,2,2015,True,True,6.87,646226.0,14686.954545454546,646226.0,13.378906114229466
11765,Mokotów,43.4,2,6,1997,True,False,5.6,787294.0,18140.414746543778,787294.0,13.576358298333137
11766,Praga-Południe,85.5,6,1,1975,True,True,10.47,1042390.0,12191.69590643275,1042390.0,13.85702767083378
11767,Ochota,46.5,3,10,2011,True,True,8.92,711186.0,15294.322580645161,711186.0,13.47469068404964
11768,Bemowo,63.4,4,10,2009,False,False,4.59,736981.0,11624.305993690852,736981.0,13.510318747535363
11769,Białołęka,58.1,3,0,1979,True,False,4.84,688514.0,11850.499139414802,688514.0,13.4422923834059
11770,Wola,18.0,1,11,2020,True,True,8.28,339428.0,18857.11111111111,339428.0,12.735020073034825
11771,Bemowo,71.9,4,5,1965,False,True,1.97,1089317.0,15150.445062586925,1089317.0,13.901062370307463
11772,Białołęka,59.7,3,7,2024,True,False,4.91,620233.0,10389.162479061975,620233.0,13.337852105171343
11773,Ochota,66.2,3,0,2018,False,False,3.63,1106503.0,16714.546827794562,1106503.0,13.916716053468967
11774,Ochota,141.4,6,9,2009,True,True,2.03,2810721.0,19877.800565770864,2101934.039999999,14.848951947808407
11775,Wola,18.0,1,11,2022,True,True,5.77,336111.0,18672.833333333332,336111.0,12.725199716735462
11776,Wola,92.9,5,8,2011,False,True,8.3,1340489.0,14429.375672766415,1340489.0,14.108545776727304
11777,Ochota,48.7,3,2,1974,True,True,3.6,677043.0,13902.320328542093,677043.0,13.425491542396959
11778,Białołęka,61.3,4,2,1994,True,False,7.36,732771.0,11953.849918433933,732771.0,13.504589882005066
